filer_id,quarter_id,num_positions,total_mv,avg_weight,total_mv_prev,fund_return,hhi_weight,top10_weight,top20_weight,top50_weight,sector_COMMUNICATIONS,sector_CONSUMER_DISCRETIONARY,sector_CONSUMER_STAPLES,sector_ENERGY,sector_FINANCE,sector_HEALTH_CARE,sector_INDUSTRIALS,sector_INFORMATION_TECHNOLOGY,sector_MATERIALS,sector_MUTUAL_FUND,sector_REAL_ESTATE,sector_TRANSPORTS,sector_UTILITIES_AND_TELECOMMUNICATIONS,cyclical_share,defensive_share,sector_hhi,turnover,VIX,y10,y3m,term_spread,sp500_price,sp500_return
166,14,766,1743625000.0,0.0013054830287206,1479537000.0,0.1784936774139478,0.0044632749442975,0.1025788228546849,0.1632260377087963,0.3123664778837192,0.02029220732669,0.2023428202738547,0.0601981504050469,0.0590975697182593,0.2129230769230769,0.1599133988099505,0.0466751738475876,0.0997387626353143,0.0523455444834755,0.0071099003512796,0.0012812387984801,0.024512724926518,0.0450515449136138,0.4471884722919205,0.5442936411212274,0.1370009731418953,0.2764257172011961,19.520000457763672,0.0035280001163482,0.0008379999995231,0.0026900001168251,974.5,0.1489306614339167
166,15,765,1995496000.0,0.0013071895424836,1743625000.0,0.1444525055559538,0.0033591379946461,0.0779480389837915,0.1387945653611934,0.2871481576510301,0.017928374699824,0.1996481075381759,0.0619765712384289,0.0717210157274181,0.1853053075526085,0.1464232451480734,0.0510188945505277,0.0760557776111803,0.0782642510934624,0.0084891174925933,0.000987724355248,0.0322626555001864,0.0529667811912426,0.456165785348605,0.5268820383503651,0.1236630944239072,0.3011518273331771,22.71999931335449,0.0039370000362396,0.0009259999990463,0.0030110000371932,995.969970703125,0.0220317811217289
166,16,814,2239315000.0,0.0012285012285012,1995496000.0,0.1221846598539913,0.0033791011509592,0.0821871867066491,0.1467493407582229,0.3001493760368684,0.0119634799034526,0.1943268365549286,0.0613808240466392,0.0930547957746007,0.1448675152892737,0.1507952208599504,0.0556371033106106,0.0904950844343024,0.0683704615027363,0.0090514286735006,0.0058093658105268,0.0408589233761217,0.0603876631916456,0.4674612548926793,0.5195374478356105,0.1156188403401996,0.2383384458977002,18.309999465942383,0.0042569999694824,0.0009070000052452,0.0033499999642372,1111.9200439453125,0.1164192462151547
166,17,959,2761847000.0,0.0010427528675703,2239315000.0,0.2333445718891715,0.0035857740443624,0.0859486423397096,0.1566129477845803,0.3149189654604328,0.0238347743376081,0.176876199152234,0.0624813756880812,0.1003705129212443,0.1352544148897458,0.1391807728668532,0.0686359526794931,0.0985174052002156,0.0708348434942268,0.0090522755243139,0.0029726483762496,0.0502739652124103,0.050116823994957,0.4919457884524378,0.4964561758851957,0.1081951033169356,0.2571676099589531,16.739999771118164,0.0038369998931884,0.0009229999780654,0.0029139999151229,1126.2099609375,0.0128515688425616
166,18,1030,3308247000.0,0.0009708737864077,2761847000.0,0.1978386203145938,0.0036590733158875,0.0878232489895706,0.1586232829652683,0.317165556259856,0.0263199815491406,0.1755370744687443,0.0578632732078348,0.0920638634297862,0.1502022067880663,0.153193216830545,0.0555481498207358,0.1136589861639714,0.0563038370472337,0.0034961113846698,0.0051906644213687,0.0467220252901309,0.0493693487819984,0.4792807187613259,0.5061880204229007,0.1134034716144166,0.2518882179379516,14.34000015258789,0.0046170001029968,0.0013029999732971,0.0033140001296997,1140.8399658203125,0.0129904772557987
166,19,1162,3591699000.0,0.0008605851979345,3308247000.0,0.085680422290113,0.0041026103994078,0.1063621979458746,0.1732066077920226,0.3211112623858513,0.0127555232217399,0.1366177956449023,0.0622975366254243,0.1000292619175493,0.1555258388857195,0.1400679734020027,0.0513403266810498,0.1437545295415902,0.053655665466399,0.0036470205326225,0.0049146657334036,0.0394423363427725,0.0823220431333472,0.4424808426318575,0.5438896744966658,0.1112572440302377,0.3317752065075414,13.34000015258789,0.0041189999580383,0.0016740000247955,0.0024449999332427,1114.5799560546875,-0.0230181362438007
166,20,1431,5682571000.0,0.0006988120195667,3591699000.0,0.5821400958153788,0.0028164812396978,0.0710486503380248,0.1315929004670597,0.2824293792369686,0.0210432918480033,0.1411074318297123,0.061186037094829,0.0845020678140229,0.1554713526676569,0.1422062302433177,0.078542265463995,0.1595920226953609,0.0637955953387999,0.0056997088113813,0.0065614666319171,0.0322662048569212,0.0394194810764352,0.50290827866471,0.4884848777076432,0.1140854113730956,0.4004884654413967,13.289999961853027,0.0042160000801086,0.0021819999217987,0.0020340001583099,1211.9200439453125,0.087333427594717
166,21,1875,6009533000.0,0.0005333333333333,5682571000.0,0.0575376884864262,0.0030112265207616,0.0780067269786188,0.1440684326053289,0.2932485768860908,0.0195138291111805,0.1536716746542535,0.0620499130298477,0.0812796934470615,0.1511491824739127,0.1210613204054291,0.0918994870316878,0.1811606658953366,0.0544817708797006,0.0039014678844429,0.0109298010344564,0.0272606873113102,0.0379691733118031,0.5389179159179258,0.4574107505524972,0.1185202018816968,0.2928240828504801,14.020000457763672,0.0044959998130798,0.0027219998836517,0.0017739999294281,1180.5899658203125,-0.0258516048822885
166,22,1950,6592610000.0,0.0005128205128205,6009533000.0,0.0970253429010208,0.0027292067180261,0.0718810911004897,0.1304251275291576,0.2717603498462673,0.0152502574852751,0.145709362452807,0.0534994486250513,0.1001732242617112,0.1477191886066368,0.1050913067813809,0.1036660745895783,0.168152370608909,0.0577346453073972,0.0039234840222612,0.0118816371664636,0.0375732828121184,0.0468706627572387,0.5399676304225489,0.4572773150542804,0.1133537279591789,0.2737893808204164,12.039999961853027,0.0039449999332427,0.0030599999427795,0.0008849999904632,1191.3299560546875,0.0090971383336402
166,23,2032,9807116000.0,0.0004921259842519,6592610000.0,0.4875923192787075,0.0027132823051163,0.0800031324193575,0.1355358700763813,0.2689643927939671,0.0189330889937469,0.1213092615606871,0.0547774697474772,0.0766119213844314,0.1991907712726147,0.1082532316330305,0.0959914209233377,0.1490685946816576,0.0634417906344739,0.0043775356588012,0.0192274670759477,0.0350432277950011,0.0518470465731209,0.5030148516648523,0.4950579762694762,0.1151094579721414,0.2965783961190207,11.920000076293944,0.0043280000686645,0.0034700000286102,0.0008580000400543,1228.81005859375,0.0314607236631443
166,24,2020,12667211000.0,0.0004950495049504,9807116000.0,0.2916346660934774,0.0025892184165534,0.0798589365883302,0.1354319431483378,0.2607293744455665,0.0203605197702951,0.1311864150680051,0.0511613803543652,0.0746676596766249,0.186564430007521,0.0942607650571226,0.1099029612753746,0.1388161135075432,0.0736150996458494,0.0047485590948157,0.0216587534540949,0.0333029109564844,0.0571594646998459,0.5288427736776469,0.4685622588902955,0.1111509805941332,0.2285836109769888,12.06999969482422,0.0043949999809265,0.0039849998950958,0.0004100000858306,1248.2900390625,0.0158527189230879
166,25,1939,13519909000.0,0.000515729757607,12667211000.0,0.0673153703684259,0.0027449173459311,0.0756275800377058,0.1350435864620094,0.2714113682274044,0.0219528104811948,0.1305039849010818,0.056711106561442,0.0818112755048869,0.1663912826632191,0.0814532109646596,0.1131912204438654,0.1299766884525628,0.0843320764954852,0.0099525078164357,0.0219949705282779,0.0297331143279144,0.0696848625238527,0.5316848656303825,0.4660042460344962,0.1048894354435946,0.2541756857333751,11.390000343322754,0.0048530001640319,0.0045149998664855,0.0003380002975463,1294.8699951171875,0.0373150106121733
166,26,1579,13994229000.0,0.0006333122229259,13519909000.0,0.0350830763727774,0.0029555859360361,0.0823504460302886,0.1461185893127803,0.2849651810042553,0.02693560324045,0.144196439832448,0.0603668840920067,0.0909052581603459,0.1581080315321408,0.0857805742638626,0.1051592052695436,0.1395221558829714,0.0816107125301436,0.0087330284505134,0.0195204037321384,0.019094442430519,0.05919061350218,0.5360389629182144,0.4630843900010497,0.1072939289456793,0.2036185693766663,13.079999923706056,0.005138000011444,0.0048600001335144,0.0002779998779296,1270.199951171875,-0.0190521396266347
166,27,1680,13505769000.0,0.000595238095238,13994229000.0,-0.0349043880874037,0.0024690798227063,0.0758735026491272,0.1242635647033501,0.2411970025549822,0.0219303321417684,0.1232560693137873,0.0627000950482715,0.1043167553065656,0.148813073879762,0.1029873234171264,0.1158585638477897,0.1512367048481282,0.0661415873468589,0.0083238503486917,0.0154423639261118,0.0214866698815891,0.0560789244951546,0.5153522913060337,0.4832200224955721,0.1078247766076759,0.2881627937255699,11.979999542236328,0.0046329998970031,0.0047600002288818,-0.0001270003318786,1335.8499755859375,0.051684795258805
166,28,1675,10344918000.0,0.0005970149253731,13505769000.0,-0.2340370992573618,0.0026244187389363,0.0827530967379345,0.1317435285615603,0.2496171550127318,0.0213518367182804,0.0985901483221036,0.0559180846092738,0.118601036760272,0.1587332060051128,0.1096320918155175,0.1171500827749432,0.1622243888255083,0.0587166568164194,0.0125004374128436,0.0156809362819502,0.0157802120809464,0.0535970415618567,0.4894942618201516,0.5089818981648766,0.1115990553846756,0.2449464823593432,11.5600004196167,0.0047100000381469,0.0048850002288818,-0.0001750001907348,1418.300048828125,0.0617210575656317
166,29,1633,8567987000.0,0.0006123698714023,10344918000.0,-0.1717684954100168,0.0024298714560741,0.0789864643818904,0.1284009884702205,0.2374402528855377,0.0271791962336077,0.1171619424726018,0.0679683570948462,0.1156949701254215,0.155804974960863,0.0873161922397874,0.1105949390446087,0.1485564812364911,0.0568197640822751,0.00906607351295,0.0197793250620011,0.0234912821413011,0.0576804096458129,0.5035829302728867,0.4935309775796812,0.1062593299604626,0.2670577328473255,14.640000343322754,0.0046479997634887,0.0048949999809265,-0.0002470002174377,1420.8599853515625,0.0018049329727884
166,30,1774,8432258000.0,0.0005636978579481,8567987000.0,-0.0158414105903755,0.0023870061297318,0.0802748208131202,0.1298494424625053,0.239786187756589,0.027610635253333,0.108978283159742,0.0687164695387641,0.1364812366984027,0.1206555824074642,0.0911407122505027,0.1094993772723747,0.1583393202627339,0.0599043577651442,0.0081107575218879,0.0208073567008979,0.0262354401395213,0.06160639297327,0.5113747705537474,0.4867111513902919,0.104488119725058,0.2092833763522474,16.229999542236328,0.0050329999923706,0.0046700000762939,0.0003629999160766,1503.3499755859375,0.0580563821099968
166,31,1787,6613770000.0,0.0005595970900951,8432258000.0,-0.2156584867303633,0.0027267656997565,0.0895484723538919,0.1443712133926641,0.2606430220585234,0.0286283012563182,0.1132494779830565,0.0784809571545427,0.0979510929469878,0.15377160076628,0.105037822603447,0.1111110607112131,0.1467139014510634,0.0469488657754956,0.0091040359734311,0.0275756489868864,0.0241539999123041,0.056481250481949,0.4983812560763377,0.5008267599266378,0.1047696577045994,0.2499513831081765,18.0,0.0045789999961853,0.0037000000476837,0.0008789999485015,1526.75,0.0155652541284954
166,32,1609,4646851000.0,0.0006215040397762,6613770000.0,-0.2973975508673571,0.0028706749778707,0.0924234497727601,0.149028664788262,0.2697618236521894,0.0292497004960994,0.0975890985099371,0.0833000670776833,0.0894121632047164,0.1787619185551678,0.116722485829651,0.1128136021576762,0.127274362788908,0.0420734385501063,0.0094225099965546,0.025464771734665,0.0258127493220677,0.0612393209939376,0.4602777235594599,0.538858465657711,0.106742958868072,0.2557227793537024,22.5,0.0040349998474121,0.0031400001049041,0.0008949997425079,1468.3599853515625,-0.03824464689598
166,33,1655,4235962000.0,0.0006042296072507,4646851000.0,-0.0884231063143621,0.0028429565935562,0.0961500598919442,0.1542112511868614,0.2683638332921778,0.0245922885993783,0.1193251969682447,0.0859356150975858,0.0881828023953,0.1372325814065376,0.1211960824955464,0.1090727442786314,0.1515202449880334,0.0441375536418882,0.0067026097023533,0.0223507670748698,0.0226269735186481,0.0650834450356259,0.4936257690696942,0.5043331361329493,0.1056255460914676,0.2465672008160653,25.61000061035156,0.0034319999217987,0.0012749999761581,0.0021569999456405,1322.699951171875,-0.0991991307532211
166,34,1731,5482347000.0,0.0005777007510109,4235962000.0,0.2942389473748821,0.003314243298681,0.1032791247981931,0.1542253709953054,0.2684315677209049,0.0301950970998369,0.1061220677932279,0.0814828028944537,0.0874010711106028,0.1606313865211377,0.119370773137855,0.1151446634078433,0.1552015952291965,0.0382938183227001,0.0059967017775416,0.0219703349678522,0.021656783125913,0.0549511003225443,0.4885843599465703,0.5098338357641353,0.1093258984079925,0.2501892374312064,23.950000762939453,0.0039790000915527,0.0017050000429153,0.0022740000486373,1280.0,-0.0322824168353859
166,35,1870,7418385000.0,0.0005347593582887,5482347000.0,0.3531403612357993,0.0034401229878449,0.0975963097089191,0.142225565267912,0.2520516257918671,0.029705926559487,0.1166442561285239,0.0771387572901649,0.0856714770128538,0.1690486541208093,0.1102698228792385,0.118294210936747,0.1510091482175702,0.0458056571612284,0.0069225309821477,0.0249356160404185,0.0238202789421147,0.0396417818703127,0.51021509398609,0.4886930241555271,0.1102204122700008,0.2229259738930656,39.38999938964844,0.0038269999027252,0.0008999999761581,0.002926999926567,1166.3599853515625,-0.0887812614440918
166,36,1878,7279800000.0,0.0005324813631522,7418385000.0,-0.0186812897955552,0.0038003327046632,0.1050026099618121,0.1509270859089535,0.2573572076155939,0.0277371631088766,0.1159735157559273,0.0719573339926921,0.0913246243028654,0.1583044863869886,0.1091226407318882,0.1245560317591142,0.1557783180856617,0.0491904997390038,0.0088259292837715,0.0251792631665705,0.021975603725377,0.0386338910409626,0.5203903953405313,0.4781689057391687,0.1095955799525834,0.1881087492544374,40.0,0.0022439999580383,0.0001150000020861,0.0021289999559521,903.25,-0.2255821432970853
166,37,1885,8293774000.0,0.0005305039787798,7279800000.0,0.1392859693947636,0.0019518943820872,0.0593129255752568,0.1024844660585156,0.2097798903129021,0.0347743982413796,0.1330029007301139,0.0657741578200708,0.0895769525429557,0.1280605186492904,0.112286638145674,0.1302971361409172,0.1527882240340766,0.0580824845239332,0.0072449526596697,0.0284062478673761,0.0230019530312738,0.0362571972662867,0.5603533445690708,0.4392004170839475,0.1066555238632301,0.250182528421119,44.13999938964844,0.0026849999427795,0.0002000000029802,0.0024849999397993,797.8699951171875,-0.116667594666828
166,38,2091,8171361000.0,0.0004782400765184,8293774000.0,-0.0147596257144214,0.0019509191944817,0.0599437474369324,0.1036115036405808,0.2085093291068648,0.0338195803612152,0.1213901821251074,0.0654095443831205,0.0901436125512017,0.1341074026713542,0.126034206541603,0.1371374976579789,0.1408596438218798,0.048576363227619,0.0045425725286154,0.031683706055821,0.0237233430269449,0.0409363874634837,0.5371903162765664,0.4611737261393787,0.1064265853428936,0.2337169247457445,26.350000381469727,0.0035230000019073,0.0001800000071525,0.0033429999947547,919.3200073242188,0.1522177960698889
166,39,2143,10061963000.0,0.0004666355576294,8171361000.0,0.2313692908684368,0.002186873280331,0.0709422207177665,0.1203473914583069,0.231852671292868,0.0409826591491143,0.1232877719784896,0.0704636858632853,0.0907929198308521,0.1292591713962772,0.1166597412453216,0.1211324271417018,0.142183090913771,0.054372690497868,0.0034890806098173,0.0298619662982263,0.027519083502891,0.0487379053172825,0.5393396894820623,0.4594025042628362,0.1022890288865208,0.2511870636747038,25.61000061035156,0.0033069999217987,0.0001150000020861,0.0031919999197125,1057.0799560546875,0.1498498320856021
166,40,2172,11275305000.0,0.0004604051565377,10061963000.0,0.1205870067301977,0.0022619864947052,0.0742637117133416,0.1264567122574511,0.2414215846045849,0.0425689593319205,0.1232753349022487,0.0674018130773402,0.0958481389195236,0.1427506395614132,0.1046479008771824,0.1201039794488929,0.1464564373203208,0.0475276722004415,0.0033598204217092,0.0273275091006407,0.0284426008875147,0.0456304286225516,0.5357024931919802,0.4596387414797205,0.1038719592271403,0.1966677875947278,21.68000030517578,0.0038429999351501,5.0000000745058064e-05,0.003792999934405,1115.0999755859375,0.0548870680963402
166,41,2269,12508296000.0,0.000440722785368,11275305000.0,0.1093532281388396,0.0022214626284912,0.0681925020002724,0.1186033653185054,0.2357425024159966,0.0378511989163032,0.1138040705144809,0.061610630256911,0.1081913155876707,0.1399733424920548,0.1142907075432177,0.1133475734824311,0.1533176061711363,0.0492489144804376,0.0054391901183022,0.0253821943452569,0.0280741677363567,0.0442337629362144,0.521025725646403,0.4737389489343712,0.1047614588296851,0.1973660861240051,17.59000015258789,0.0038329999446868,0.0001500000059604,0.0036829999387264,1169.4300537109375,0.0487221588328452
166,42,2315,13808458000.0,0.0004319654427645,12508296000.0,0.1039439744630283,0.0021956731718372,0.0685469007473535,0.1165456707765631,0.2366910917931604,0.0298994283069116,0.1143035666980339,0.0799412215324839,0.1021862107992072,0.1398618875474727,0.1125385615106335,0.0996379175719693,0.1580261894557668,0.0510019293971854,0.0019853049486046,0.0298250536012058,0.0205778226649203,0.0559090667473515,0.5032719076959933,0.4924222530857536,0.1049780148757642,0.2537983281771265,34.540000915527344,0.0029509999752044,0.0001700000017881,0.0027809999734163,1030.7099609375,-0.1186219666009427
166,43,2293,12429853000.0,0.0004361098996947,13808458000.0,-0.0998377226479596,0.0028679435652419,0.0917370462868708,0.1533850802579885,0.2893199943716149,0.0281500513320632,0.1063082564210534,0.1012218728572252,0.0878662040492353,0.1196041497835895,0.1306272889952922,0.084903095796869,0.1528708344338424,0.0539350706721954,0.0087259278126619,0.02891474259591,0.017456924068209,0.0744716771791267,0.4725389753201426,0.5225171206771311,0.1017026954277924,0.2587090123443272,23.700000762939453,0.0025169999599456,0.000155000001192,0.0023619999587535,1141.199951171875,0.1071979455150282
166,44,2295,14048483000.0,0.0004357298474945,12429853000.0,0.1302211699526938,0.0027692791972894,0.0876981521777119,0.1452882136811498,0.2803985312862606,0.0279602431095229,0.114162717782411,0.0904130360552096,0.1000014734687012,0.1294280670731494,0.1250706570951468,0.0893825333311788,0.1522489652441477,0.0460214102832312,0.0104163559866214,0.0279275705426699,0.0138174349500939,0.068368164733516,0.4715208752432558,0.5236977544123448,0.1034474004388714,0.1965363086955207,17.75,0.0033050000667572,0.0001150000020861,0.003190000064671,1257.6400146484375,0.1020330077625684
166,45,2335,16692348000.0,0.0004282655246252,14048483000.0,0.1881957646245504,0.0028216074156989,0.0974035528135406,0.153668615104358,0.2863071750001857,0.0303661294384708,0.1201179726183518,0.0938507272913313,0.0905145279741352,0.1352395720482223,0.123419964644878,0.092873752691952,0.1534501317609721,0.0549090517403543,0.0059112115323739,0.0294730256043068,0.0133577373297034,0.0558818927091623,0.4945478011841114,0.5048178962001032,0.1052661973899978,0.2314787754238699,17.739999771118164,0.0034539999961853,9.00000035762787e-05,0.003363999992609,1325.8299560546875,0.0542205564485891
166,46,2356,16191426000.0,0.0004244482173174,16692348000.0,-0.0300090796094114,0.0029491826332449,0.1025686063722862,0.1628683600814406,0.2984177551748685,0.033335050291432,0.1280851359231731,0.1007288054801349,0.0844113421510866,0.1356541418896643,0.1203128742335604,0.089465498591662,0.1425762005150133,0.0545371976501637,0.0061026125802631,0.0347606813630868,0.0135684775386676,0.0556760102538219,0.4963282418731988,0.5028857865885314,0.1035022690977302,0.1741493726186847,16.520000457763672,0.0031579999923706,1.4999999664723874e-05,0.0031429999927058,1320.6400146484375,-0.0039144849477483
166,47,2325,18941897000.0,0.0004301075268817,16191426000.0,0.1698720668581013,0.0033986394485381,0.1140394227674239,0.1849063480811874,0.3259346199591307,0.0369772362292963,0.1188819155758264,0.0978914625076886,0.0850043688866009,0.1484309623265294,0.1206582952066522,0.0981238573940086,0.1336736758731187,0.0504368701825376,0.0062794660957136,0.0300314693929546,0.0145248915670906,0.0580267118969129,0.4826499162148332,0.5162912669200979,0.1034602163864194,0.1863219504516235,42.959999084472656,0.0019240000247955,9.999999776482582e-06,0.001914000025019,1131.4200439453125,-0.1432789924614669
166,48,2388,21315444000.0,0.0004187604690117,18941897000.0,0.1253067208632798,0.0026803266387441,0.0886096484783521,0.1476710970693362,0.2775575775010833,0.0389609993580241,0.1254204697776879,0.0911403487537017,0.0796826470046788,0.1650050545510569,0.1236844984322165,0.0867538109926305,0.1331798202279999,0.0540853383115078,0.0058130152015599,0.0278668837487035,0.0127894122214859,0.0531071273955166,0.4790567346380399,0.5184326913387307,0.1064175697353526,0.2080650997440813,23.399999618530277,0.0018710000514984,4.999999888241291e-06,0.0018660000516101,1257.5999755859375,0.1115235073975089
166,49,2387,23519318000.0,0.0004189359028068,21315444000.0,0.1033932954903495,0.0026306008980966,0.0846340442354663,0.1441993343514467,0.2757230460509102,0.0408518223189975,0.1200283953811926,0.0902144356396728,0.0810689748741864,0.1761393336320381,0.122693566199496,0.0806142423007333,0.1299047446868995,0.052847153135988,0.0047136570881859,0.0324224537463203,0.0144129179255963,0.0513721528830045,0.4710817294957277,0.5262021203165841,0.1069596483939441,0.1581289512475378,15.5,0.0022160000801086,6.499999761581421e-05,0.0021510000824928,1408.469970703125,0.1199666014997293
166,50,2342,26161896000.0,0.0004269854824935,23519318000.0,0.1123577647957307,0.0030276730864453,0.0919968873815567,0.1619720910135871,0.3055431838732177,0.0333910432179686,0.1142213087308351,0.0922152966283483,0.0776051552226948,0.1834172874932306,0.1372987263614227,0.0807714012776444,0.1375735153140277,0.0487196340815665,0.0027947897965804,0.0263769491324329,0.0143073728295533,0.0510886902080797,0.4553612245840286,0.5444199457103568,0.1125229832883031,0.1719934294526625,17.079999923706055,0.0016590000391006,7.999999821186065e-05,0.0015790000408887,1362.1600341796875,-0.0328796051649713
166,51,2508,26311025000.0,0.0003987240829346,26161896000.0,0.0057002367106726,0.0029683552462792,0.0889426770716838,0.1553626664107536,0.3020564193147169,0.0390079443883315,0.1219906104000129,0.0922091784717623,0.0745004803119604,0.1746942583954825,0.1392681585000964,0.0827157816922753,0.1445986235807993,0.0448561011971217,0.0038947931523002,0.0215636981075423,0.0147333674761815,0.0446507500182908,0.4694661268422648,0.5292176188498927,0.1128245266730987,0.1713298253470722,15.729999542236328,0.001636999964714,9.00000035762787e-05,0.0015469999611377,1440.6700439453125,0.0576364067331522
